DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-11-01 07:15:00,2.5,14503.0,119,6.6,97,741,3.8,9122.0,8430.0
2021-11-01 07:30:00,2.6,14639.0,121,6.6,97,741,3.7,8054.0,8430.0
2021-11-01 07:45:00,2.6,14776.0,122,6.7,97,741,3.6,8120.0,8095.0
2021-11-01 08:00:00,2.7,14912.0,124,6.7,97,741,3.6,8813.0,8542.0
2021-11-01 08:15:00,2.7,15062.0,126,6.7,97,741,3.5,8009.0,8877.0
2021-11-01 08:30:00,2.8,15225.0,129,6.8,97,741,4.1,12770.0,13846.0
2021-11-01 08:45:00,3.0,15388.0,132,6.9,97,741,4.1,13618.0,14516.0
2021-11-01 09:00:00,3.1,15551.0,135,7.0,97,741,4.4,15372.0,16247.0
2021-11-01 09:15:00,3.2,15862.0,139,7.1,97,741,4.6,17860.0,16358.0
2021-11-01 09:30:00,3.2,16319.0,141,7.3,96,741,5.0,21570.0,20099.0
2021-11-01 09:45:00,3.2,16776.0,146,7.5,95,742,5.0,19802.0,19206.0
2021-11-01 10:00:00,3.3,17233.0,149,7.7,94,742,4.7,18727.0,19429.0
2021-11-01 10:15:00,3.4,17827.0,153,7.9,93,742,5.0,24809.0,22332.0
2021-11-01 10:30:00,3.4,18558.0,156,8.0,94,742,5.0,22535.0,21104.0
2021-11-01 10:45:00,3.5,19290.0,158,8.2,94,741,5.3,25695.0,24509.0
2021-11-01 11:00:00,3.5,20021.0,160,8.3,95,741,5.4,26474.0,27245.0
2021-11-01 11:15:00,3.6,20638.0,162,8.6,94,741,5.7,29620.0,30874.0
2021-11-01 11:30:00,3.6,21139.0,164,8.9,93,741,6.1,35971.0,35843.0
2021-11-01 11:45:00,3.7,21641.0,164,9.2,92,741,5.6,31802.0,36066.0
2021-11-01 12:00:00,3.8,22142.0,166,9.5,91,741,5.8,32929.0,36848.0
2021-11-01 12:15:00,3.8,22609.0,166,9.7,90,741,6.2,36913.0,36066.0
2021-11-01 12:30:00,3.9,23041.0,168,9.9,89,740,6.0,33387.0,36401.0
2021-11-01 12:45:00,4.0,23474.0,168,10.2,88,740,6.1,33563.0,35508.0
2021-11-01 13:00:00,4.1,23906.0,170,10.4,87,739,5.9,31512.0,39360.0
2021-11-01 13:15:00,4.1,24085.0,170,10.7,87,739,5.8,33019.0,34503.0
2021-11-01 13:30:00,4.1,24012.0,172,11.0,86,739,6.1,34509.0,37685.0
2021-11-01 13:45:00,4.1,23939.0,173,11.3,85,738,5.7,30028.0,28027.0
2021-11-01 14:00:00,4.2,23866.0,175,11.6,84,738,5.4,24372.0,28027.0
2021-11-01 14:15:00,4.2,24323.0,173,11.7,83,738,5.6,27408.0,28027.0
2021-11-01 14:30:00,4.4,25310.0,171,11.8,83,738,5.3,23256.0,24956.0
2021-11-01 14:45:00,4.4,26297.0,167,11.8,84,738,4.9,17939.0,21662.0
2021-11-01 15:00:00,4.6,27284.0,165,11.9,84,738,5.1,21162.0,19764.0
2021-11-01 15:15:00,4.6,27536.0,164,11.9,84,738,4.7,16779.0,17363.0
2021-11-01 15:30:00,4.6,27054.0,162,12.0,84,738,4.1,11753.0,11836.0
2021-11-01 15:45:00,4.7,26572.0,162,12.0,84,737,4.3,13197.0,13734.0
2021-11-01 16:00:00,4.8,26090.0,160,12.1,84,737,4.1,10884.0,10552.0
2021-11-01 16:15:00,4.8,25326.0,159,12.0,84,737,3.9,10593.0,10887.0
2021-11-01 16:30:00,4.8,24279.0,158,11.9,85,737,3.7,8879.0,7146.0
2021-11-01 16:45:00,4.7,23233.0,156,11.8,86,737,3.3,6153.0,4578.0
2021-11-01 17:00:00,4.7,22186.0,155,11.7,87,737,2.7,2704.0,1172.0
2021-11-01 17:15:00,4.7,21226.0,152,11.5,88,737,2.4,1969.0,1731.0
2021-11-01 17:30:00,4.8,20351.0,150,11.3,89,737,2.3,1630.0,0.0
2021-11-01 17:45:00,4.9,19477.0,148,11.0,90,738,2.4,1729.0,949.0
2021-11-01 18:00:00,5.0,18602.0,146,10.8,91,738,2.6,2146.0,1731.0
2021-11-01 18:15:00,5.0,18082.0,143,10.6,93,738,2.7,2532.0,2289.0
2021-11-01 18:30:00,5.0,17915.0,139,10.3,94,738,2.4,1842.0,726.0
2021-11-01 18:45:00,5.1,17748.0,137,10.0,96,739,2.6,2090.0,1619.0
2021-11-01 19:00:00,5.2,17581.0,133,9.7,97,739,2.6,2662.0,1842.0
2021-11-01 19:15:00,5.1,17939.0,130,9.5,98,739,2.9,3194.0,2066.0
2021-11-01 19:30:00,5.0,18822.0,128,9.4,98,739,3.0,3735.0,2289.0
2021-11-01 19:45:00,5.0,19705.0,127,9.2,99,740,2.9,3568.0,2847.0
2021-11-01 20:00:00,4.9,20588.0,125,9.1,99,740,2.7,3004.0,2177.0
2021-11-01 20:15:00,4.8,20974.0,123,9.0,99,740,2.8,2697.0,2066.0
2021-11-01 20:30:00,4.6,20862.0,120,8.9,99,740,2.8,2733.0,1507.0
2021-11-01 20:45:00,4.4,20749.0,117,8.8,99,740,2.7,2646.0,1842.0
2021-11-01 21:00:00,4.3,20637.0,114,8.7,99,740,2.6,2801.0,1954.0
2021-11-01 21:15:00,4.0,20398.0,109,8.7,99,740,2.5,2010.0,1507.0
2021-11-01 21:30:00,3.8,20032.0,105,8.8,98,740,2.8,3238.0,3406.0
2021-11-01 21:45:00,3.6,19667.0,99,8.9,98,741,3.0,5021.0,6030.0
2021-11-01 22:00:00,3.5,19301.0,95,9.0,97,741,3.3,5668.0,5471.0
2021-11-01 22:15:00,3.4,19003.0,90,9.0,97,741,3.1,5851.0,5583.0
2021-11-01 22:30:00,3.3,18772.0,85,9.0,97,741,3.1,4952.0,5025.0
2021-11-01 22:45:00,3.4,18541.0,80,8.9,97,741,3.1,4537.0,4466.0
2021-11-01 23:00:00,3.3,18310.0,74,8.9,97,741,3.0,4118.0,4020.0
2021-11-01 23:15:00,3.4,18204.0,71,8.9,97,741,3.1,5505.0,6700.0
2021-11-01 23:30:00,3.5,18222.0,66,8.8,97,741,3.2,6457.0,7035.0
2021-11-01 23:45:00,3.5,18239.0,63,8.7,97,742,3.2,6208.0,6253.0
2021-11-02 00:00:00,4.4,18736.6767676768,60,7.7,97,742,3.2,5762.0,5583.0
2021-11-02 00:15:00,4.4,18765.0909090909,57,7.5,97,742,3.1,5718.0,6476.0
2021-11-02 00:30:00,4.4,18927.7373737374,55,7.3,97,742,3.5,7360.0,7370.0
2021-11-02 00:45:00,4.4,19091.3636363636,53,7.2,97,742,3.4,6911.0,7481.0
2021-11-02 01:00:00,4.3,19254.0101010101,52,7.0,97,742,3.4,6696.0,7035.0
2021-11-02 01:15:00,4.3,19189.3434343434,48,6.8,97,742,3.7,9063.0,11389.0
2021-11-02 01:30:00,4.2,18897.3636363636,45,6.6,97,742,3.8,8914.0,10552.0
2021-11-02 01:45:00,4.2,18604.404040404,43,6.5,97,742,3.8,9608.0,10105.0
2021-11-02 02:00:00,4.2,18312.4242424242,40,6.3,97,742,3.6,8160.0,8095.0
2021-11-02 02:15:00,4.1,18007.7070707071,39,6.2,97,742,3.4,6821.0,7760.0
2021-11-02 02:30:00,4.2,17691.2323232323,38,6.1,97,742,3.4,6671.0,7481.0
2021-11-02 02:45:00,4.1,17373.7777777778,37,6.1,98,742,3.3,6518.0,5695.0
2021-11-02 03:00:00,4.2,17057.303030303,36,6.0,98,742,3.0,5197.0,6253.0
2021-11-02 03:15:00,4.2,16630.1111111111,36,6.0,98,742,3.4,7235.0,7649.0
2021-11-02 03:30:00,4.2,16092.202020202,36,6.0,98,742,3.4,7070.0,8430.0
2021-11-02 03:45:00,4.1,15554.2929292929,37,5.9,97,742,3.3,6744.0,7146.0
2021-11-02 04:00:00,4.1,15016.3838383838,37,5.9,97,742,3.3,6348.0,6923.0
2021-11-02 04:15:00,4.1,14498.0707070707,37,5.9,97,742,3.1,5802.0,5806.0
2021-11-02 04:30:00,4.1,13999.3535353535,38,5.9,97,742,3.2,4767.0,4690.0
2021-11-02 04:45:00,4.0,13499.6565656566,37,5.8,97,741,2.8,2991.0,2959.0
2021-11-02 05:00:00,3.9,13000.9393939394,38,5.8,97,741,2.9,3422.0,3406.0
2021-11-02 05:15:00,3.9,12606.0808080808,38,5.8,97,741,2.8,3263.0,1507.0
2021-11-02 05:30:00,3.8,12315.0808080808,39,5.7,97,741,2.5,2076.0,2066.0
2021-11-02 05:45:00,3.7,12025.0606060606,38,5.7,97,741,2.9,2818.0,2289.0
2021-11-02 06:00:00,3.6,11734.0606060606,39,5.6,97,741,2.6,2672.0,2066.0
2021-11-02 06:15:00,3.5,11561.6161616162,41,5.6,97,741,2.7,2280.0,2512.0
2021-11-02 06:30:00,3.2,11506.7474747475,44,5.6,97,741,3.0,4095.0,4131.0
2021-11-02 06:45:00,3.0,11451.8787878788,46,5.6,97,742,2.7,4024.0,3182.0
2021-11-02 07:00:00,2.8,11397.0101010101,49,5.6,97,742,2.5,1825.0,0.0
2021-11-02 07:15:00,2.6,11300.9898989899,53,5.6,97,742,2.6,2335.0,1954.0
2021-11-02 07:30:00,2.4,11164.797979798,57,5.7,97,742,2.5,2744.0,1396.0
2021-11-02 07:45:00,2.1,11028.6060606061,62,5.8,96,742,2.9,4809.0,4801.0
2021-11-02 08:00:00,1.9,10892.4141414141,69,5.9,96,742,3.1,5897.0,5471.0
2021-11-02 08:15:00,1.8,10986.4747474747,81,6.0,96,742,2.8,3985.0,3517.0
2021-11-02 08:30:00,1.7,11310.7878787879,90,6.3,95,742,2.8,5163.0,6365.0
2021-11-02 08:45:00,1.7,11636.0808080808,100,6.6,94,743,3.4,10080.0,7872.0
2021-11-02 09:00:00,1.7,11960.3939393939,111,6.9,93,743,3.4,7379.0,7481.0
2021-11-02 09:15:00,1.9,12436.5757575758,122,7.2,93,743,3.2,7078.0,6811.0
2021-11-02 09:30:00,2.0,13063.6464646465,131,7.5,92,743,3.2,7293.0,7258.0
2021-11-02 09:45:00,2.2,13691.696969697,141,7.8,91,743,3.7,10864.0,13288.0
2021-11-02 10:00:00,2.4,14318.7676767677,147,8.1,90,743,4.1,15650.0,12841.0
2021-11-02 10:15:00,2.6,15061.4545454545,152,8.4,90,743,3.9,12743.0,13176.0
2021-11-02 10:30:00,2.7,15920.7373737374,156,8.6,90,743,4.7,16840.0,16916.0
2021-11-02 10:45:00,3.0,16779.0404040404,160,8.7,90,742,4.8,19952.0,22220.0
2021-11-02 11:00:00,3.1,17638.3232323232,163,8.9,90,742,5.2,23976.0,22834.0
2021-11-02 11:15:00,3.3,18414.3232323232,166,9.1,90,742,4.9,20781.0,22946.0
2021-11-02 11:30:00,3.5,19109.0,167,9.3,89,742,5.4,26348.0,28138.0
2021-11-02 11:45:00,3.7,19803.6767676768,169,9.6,89,741,5.2,23081.0,27692.0
2021-11-02 12:00:00,3.9,20498.3535353535,170,9.8,88,741,5.3,25454.0,28138.0
2021-11-02 12:15:00,4.0,21427.202020202,170,10.0,88,741,5.2,23684.0,25849.0
2021-11-02 12:30:00,4.1,22590.2222222222,170,10.1,88,741,5.1,21196.0,24509.0
2021-11-02 12:45:00,4.0,23754.2222222222,171,10.2,88,740,5.1,24142.0,25514.0
2021-11-02 13:00:00,4.1,24917.2424242424,172,10.3,88,740,4.9,20304.0,20880.0
2021-11-02 13:15:00,4.1,25700.101010101,173,10.4,87,740,4.8,19068.0,18871.0
2021-11-02 13:30:00,4.1,26100.8383838384,174,10.7,86,740,5.2,21862.0,21327.0
2021-11-02 13:45:00,4.1,26501.5757575758,176,11.0,85,739,5.2,21861.0,22946.0
2021-11-02 14:00:00,4.1,26902.3131313131,177,11.3,84,739,4.9,18990.0,24063.0
2021-11-02 14:15:00,4.1,27523.5050505051,177,11.4,83,739,5.2,21896.0,27245.0
2021-11-02 14:30:00,4.1,28363.1919191919,176,11.5,83,739,5.2,26126.0,24733.0
2021-11-02 14:45:00,4.2,29202.8787878788,173,11.6,83,738,4.8,18996.0,21885.0
2021-11-02 15:00:00,4.2,30042.5656565657,172,11.7,83,738,5.3,22647.0,23058.0
2021-11-02 15:15:00,4.3,30438.404040404,169,11.8,83,738,5.4,23889.0,24286.0
2021-11-02 15:30:00,4.3,30392.3535353535,167,11.9,83,738,5.2,23513.0,21439.0
2021-11-02 15:45:00,4.4,30345.3232323232,163,12.0,82,737,4.9,19113.0,17363.0
2021-11-02 16:00:00,4.5,30299.2727272727,160,12.1,82,737,4.5,15120.0,15018.0
2021-11-02 16:15:00,4.5,30157.202020202,158,12.1,82,737,4.5,15350.0,15242.0
2021-11-02 16:30:00,4.7,29920.0909090909,155,12.0,83,737,4.5,15534.0,15577.0
2021-11-02 16:45:00,4.8,29682.0,153,11.9,84,737,4.4,14254.0,13734.0
2021-11-02 17:00:00,5.1,29444.8888888889,150,11.8,85,737,4.2,13051.0,15018.0
2021-11-02 17:15:00,5.2,29029.4545454545,148,11.6,86,737,4.5,15262.0,17698.0
2021-11-02 17:30:00,5.2,28435.696969697,148,11.3,88,737,4.7,17572.0,20769.0
2021-11-02 17:45:00,5.3,27840.9595959596,147,11.0,89,737,5.0,22119.0,23281.0
2021-11-02 18:00:00,5.3,27247.202020202,146,10.7,91,737,5.2,22360.0,24956.0
2021-11-02 18:15:00,5.4,27335.3838383838,144,10.5,93,737,5.5,26648.0,29367.0
2021-11-02 18:30:00,5.6,28105.5050505051,144,10.2,94,737,5.3,27235.0,29590.0
2021-11-02 18:45:00,5.6,28875.6262626263,143,9.9,95,738,5.6,28919.0,31879.0
2021-11-02 19:00:00,5.8,29645.7474747475,143,9.6,96,738,6.0,33770.0,37071.0
2021-11-02 19:15:00,5.9,30746.0606060606,143,9.5,97,738,6.1,38095.0,41761.0
2021-11-02 19:30:00,5.9,32176.5656565657,144,9.4,98,738,6.4,38711.0,40365.0
2021-11-02 19:45:00,6.1,33606.0909090909,145,9.3,98,738,6.1,36762.0,40030.0
2021-11-02 20:00:00,6.1,35036.595959596,146,9.2,99,738,6.3,37228.0,39472.0
2021-11-02 20:15:00,6.3,36218.2323232323,147,9.2,99,738,6.1,36837.0,36959.0
2021-11-02 20:30:00,6.3,37150.0202020202,149,9.2,99,738,5.9,33209.0,33554.0
2021-11-02 20:45:00,6.4,38082.7878787879,149,9.3,99,739,5.8,33731.0,31656.0
2021-11-02 21:00:00,6.4,39014.5757575758,150,9.3,99,739,5.9,34737.0,34168.0
2021-11-02 21:15:00,6.6,40415.6868686869,152,9.3,99,739,6.3,39019.0,39472.0
2021-11-02 21:30:00,6.7,42285.1414141414,153,9.4,99,739,6.5,41280.0,43324.0
2021-11-02 21:45:00,6.7,44155.5757575758,155,9.4,99,739,6.5,44743.0,44664.0
2021-11-02 22:00:00,6.9,46025.0303030303,157,9.5,99,739,6.7,46487.0,48516.0
2021-11-02 22:15:00,6.9,47686.7676767677,159,9.5,99,739,6.9,48019.0,53094.0
2021-11-02 22:30:00,6.9,49141.7676767677,161,9.6,99,739,7.0,51748.0,54881.0
2021-11-02 22:45:00,6.8,50595.7878787879,162,9.6,98,739,6.7,48373.0,58956.0
2021-11-02 23:00:00,6.9,52050.7878787879,164,9.7,98,739,6.9,50266.0,55997.0
2021-11-02 23:15:00,6.8,52966.898989899,166,9.7,98,739,6.8,47290.0,56835.0
2021-11-02 23:30:00,6.7,53345.101010101,167,9.7,98,739,7.0,50438.0,57840.0
2021-11-02 23:45:00,6.5,53724.2828282828,169,9.8,99,739,6.7,47924.0,54099.0
2021-11-03 00:00:00,6.4,59590.3333333333,171,9.3,99,740,6.7,47274.0,50470.0
2021-11-03 00:15:00,6.4,61152.1313131313,174,9.3,99,740,7.0,50162.0,54881.0
2021-11-03 00:30:00,6.5,62527.7676767677,176,9.4,99,740,6.6,46327.0,50247.0
2021-11-03 00:45:00,6.6,63904.3838383838,179,9.4,100,739,6.8,47625.0,50917.0
2021-11-03 01:00:00,6.7,65280.0202020202,181,9.5,100,739,6.5,44064.0,51810.0
2021-11-03 01:15:00,6.7,65939.4242424242,183,9.6,100,739,6.7,48042.0,54434.0
2021-11-03 01:30:00,6.6,65881.6161616162,186,9.7,100,739,7.0,51191.0,52424.0
2021-11-03 01:45:00,6.6,65824.7878787879,189,9.8,99,739,6.9,48768.0,50359.0
2021-11-03 02:00:00,6.5,65766.9797979798,191,9.9,99,739,6.8,46128.0,49242.0
2021-11-03 02:15:00,6.5,65552.404040404,193,9.9,99,739,6.6,44392.0,48684.0
2021-11-03 02:30:00,6.4,65181.0606060606,194,10.0,99,739,6.7,42206.0,44106.0
2021-11-03 02:45:00,6.3,64808.7373737374,197,10.1,99,738,6.1,36367.0,35843.0
2021-11-03 03:00:00,6.2,64437.3939393939,198,10.2,99,738,6.3,36898.0,38579.0
2021-11-03 03:15:00,6.0,63511.4848484849,199,10.2,99,738,6.2,36358.0,36959.0
2021-11-03 03:30:00,5.9,62031.9898989899,201,10.3,99,738,5.9,31565.0,31656.0
2021-11-03 03:45:00,5.7,60553.4747474748,202,10.3,99,738,5.9,34063.0,33219.0
2021-11-03 04:00:00,5.6,59073.9797979798,203,10.4,99,738,5.9,31672.0,30762.0
2021-11-03 04:15:00,5.4,57413.2222222222,204,10.4,99,738,6.0,30865.0,29981.0
2021-11-03 04:30:00,5.1,55571.202020202,204,10.4,99,738,5.4,25518.0,26910.0
2021-11-03 04:45:00,4.8,53730.1616161616,204,10.4,99,738,5.4,24362.0,24174.0
2021-11-03 05:00:00,4.6,51888.1414141414,204,10.4,99,738,4.9,18505.0,17921.0
2021-11-03 05:15:00,4.4,50024.5656565657,203,10.4,99,738,4.6,14739.0,15353.0
2021-11-03 05:30:00,4.3,48140.4141414141,202,10.4,99,738,4.2,11389.0,11222.0
2021-11-03 05:45:00,4.2,46255.2828282828,201,10.3,99,738,4.1,10950.0,10664.0
2021-11-03 06:00:00,4.0,44371.1313131313,200,10.3,99,738,3.7,8063.0,7649.0
2021-11-03 06:15:00,4.0,43333.5252525253,198,10.3,99,738,3.8,8226.0,7649.0
2021-11-03 06:30:00,4.0,43143.4444444444,194,10.2,99,738,3.9,9457.0,9770.0
2021-11-03 06:45:00,4.1,42952.3838383838,191,10.1,100,738,3.6,7314.0,8877.0
2021-11-03 07:00:00,4.1,42762.303030303,188,10.0,100,738,3.8,9312.0,8430.0
2021-11-03 07:15:00,4.2,42744.6666666667,187,10.0,100,738,3.6,7902.0,6700.0
2021-11-03 07:30:00,4.3,42900.4545454545,187,10.1,99,738,3.5,7206.0,8319.0
2021-11-03 07:45:00,4.5,43056.2424242424,186,10.2,99,738,4.1,11906.0,13511.0
2021-11-03 08:00:00,4.6,43212.0303030303,186,10.3,98,738,4.3,13555.0,15130.0
2021-11-03 08:15:00,4.7,42944.5454545455,187,10.3,98,738,4.8,18602.0,17363.0
2021-11-03 08:30:00,4.8,42253.7878787879,188,10.3,98,738,4.3,13643.0,14069.0
2021-11-03 08:45:00,4.9,41564.0101010101,189,10.3,98,739,4.0,11271.0,12841.0
2021-11-03 09:00:00,4.9,40873.2525252525,191,10.3,98,739,4.1,11387.0,13064.0
2021-11-03 09:15:00,4.9,40177.595959596,192,10.5,97,739,3.7,8716.0,6700.0
2021-11-03 09:30:00,4.9,39476.0606060606,194,10.8,94,739,3.5,6758.0,7370.0
2021-11-03 09:45:00,5.0,38775.5050505051,196,11.1,91,739,3.8,9621.0,11836.0
2021-11-03 10:00:00,5.1,38073.9696969697,198,11.4,88,739,4.4,12794.0,13399.0
2021-11-03 10:15:00,5.1,38070.0505050505,201,11.9,84,739,4.6,14242.0,16916.0
2021-11-03 10:30:00,5.3,38762.7676767677,202,12.4,81,739,4.4,14238.0,14851.0
2021-11-03 10:45:00,5.4,39455.4848484849,203,12.9,77,739,4.8,17101.0,17586.0
2021-11-03 11:00:00,5.6,40148.202020202,204,13.4,74,739,4.7,15833.0,16470.0
2021-11-03 11:15:00,5.7,40972.2121212121,206,13.9,71,739,4.5,13739.0,17028.0
2021-11-03 11:30:00,5.7,41925.5555555556,207,14.3,69,738,4.8,18698.0,19764.0
2021-11-03 11:45:00,5.7,42879.8787878788,208,14.6,66,738,5.2,21666.0,25738.0
2021-11-03 12:00:00,5.7,43833.2222222222,209,15.0,64,737,5.3,22533.0,23504.0
2021-11-03 12:15:00,6.0,46013.2727272727,211,15.4,62,737,5.2,21251.0,26687.0
2021-11-03 12:30:00,6.3,49418.0707070707,214,15.7,61,737,5.4,23719.0,26240.0
2021-11-03 12:45:00,6.5,52822.8686868687,216,16.0,59,736,6.1,31287.0,36959.0
2021-11-03 13:00:00,6.8,56227.6666666667,218,16.3,58,736,6.0,30871.0,39695.0
2021-11-03 13:15:00,7.0,58778.0808080808,219,16.6,56,736,6.8,44605.0,50359.0
2021-11-03 13:30:00,7.0,60472.1515151515,220,16.8,54,736,6.9,45647.0,50917.0
2021-11-03 13:45:00,7.1,62166.2222222222,220,17.1,53,735,7.0,50250.0,60576.0
2021-11-03 14:00:00,7.2,63860.2929292929,221,17.3,51,735,7.4,58793.0,68727.0
2021-11-03 14:15:00,7.2,65321.1717171717,221,17.5,50,735,7.7,64653.0,65544.0
2021-11-03 14:30:00,7.1,66548.8585858586,220,17.6,49,735,7.7,64140.0,70625.0
2021-11-03 14:45:00,7.0,67776.5454545455,221,17.7,48,734,8.1,69111.0,68615.0
2021-11-03 15:00:00,7.0,69004.2323232323,220,17.8,47,734,8.1,70510.0,82796.0
2021-11-03 15:15:00,6.9,69301.1111111111,220,17.8,46,734,8.2,71494.0,89216.0
2021-11-03 15:30:00,6.7,68669.1414141414,220,17.8,46,734,9.4,89010.0,88546.0
2021-11-03 15:45:00,6.6,68036.1919191919,218,17.7,46,733,9.0,84212.0,98317.0
2021-11-03 16:00:00,6.5,67404.2222222222,218,17.7,46,733,9.1,84431.0,95246.0
2021-11-03 16:15:00,6.4,66307.8282828283,217,17.6,47,733,9.5,88815.0,101108.0
2021-11-03 16:30:00,6.4,64747.9898989899,215,17.3,48,733,9.3,86566.0,96474.0
2021-11-03 16:45:00,6.4,63188.1515151515,213,17.1,49,733,8.7,82304.0,94464.0
2021-11-03 17:00:00,6.4,61628.3131313131,212,16.8,50,733,9.0,84651.0,91059.0
2021-11-03 17:15:00,6.3,59727.505050505,209,16.4,51,733,9.2,87234.0,96028.0
2021-11-03 17:30:00,6.4,57486.7070707071,206,15.9,53,733,8.8,82717.0,86202.0
2021-11-03 17:45:00,6.5,55245.9090909091,202,15.3,56,734,8.2,71077.0,79167.0
2021-11-03 18:00:00,6.6,53005.1111111111,198,14.8,58,734,8.5,74450.0,77660.0
2021-11-03 18:15:00,6.8,51805.8383838384,196,14.3,60,734,8.2,70244.0,70960.0
2021-11-03 18:30:00,6.9,51650.0505050505,196,13.8,61,734,8.0,67356.0,68280.0
2021-11-03 18:45:00,7.0,51494.2626262626,196,13.4,63,735,7.4,57162.0,62250.0
2021-11-03 19:00:00,7.1,51338.4747474748,196,12.9,64,735,7.5,56994.0,60464.0
2021-11-03 19:15:00,7.0,50666.3333333333,196,12.5,66,735,7.6,59170.0,57840.0
2021-11-03 19:30:00,6.6,49479.797979798,196,12.1,67,735,7.3,53191.0,50359.0
2021-11-03 19:45:00,6.4,48293.2626262626,196,11.6,69,735,6.4,40455.0,36401.0
2021-11-03 20:00:00,6.0,47106.7272727273,196,11.2,70,735,5.9,33929.0,30427.0
2021-11-03 20:15:00,5.9,46469.8585858586,196,10.9,72,735,5.6,28117.0,30762.0
2021-11-03 20:30:00,5.9,46382.6565656566,194,10.6,73,735,5.1,25954.0,23169.0
2021-11-03 20:45:00,5.9,46296.4343434343,193,10.3,74,736,4.8,19474.0,20992.0
2021-11-03 21:00:00,5.9,46209.2323232323,191,10.0,75,736,5.4,26618.0,29981.0
2021-11-03 21:15:00,5.8,45613.5151515152,188,9.8,76,736,6.1,32425.0,33721.0
2021-11-03 21:30:00,5.6,44509.2828282828,185,9.7,76,736,6.2,34581.0,38914.0
2021-11-03 21:45:00,5.5,43405.0505050505,182,9.7,77,736,6.4,39124.0,43547.0
2021-11-03 22:00:00,5.4,42300.8181818182,180,9.6,77,736,6.7,43007.0,46395.0
2021-11-03 22:15:00,5.2,41360.2121212121,177,9.4,78,736,7.1,50544.0,52648.0
2021-11-03 22:30:00,5.0,40584.2121212121,173,9.0,81,736,7.0,50054.0,52257.0
2021-11-03 22:45:00,5.0,39809.1919191919,170,8.7,83,737,6.8,45293.0,46730.0
2021-11-03 23:00:00,4.9,39033.1919191919,166,8.3,86,737,7.0,48556.0,52034.0
2021-11-03 23:15:00,4.8,38541.3333333333,164,8.1,88,737,7.0,48951.0,52536.0
2021-11-03 23:30:00,4.9,38333.6161616162,165,8.2,89,737,7.3,54136.0,56277.0
2021-11-03 23:45:00,4.9,38124.9191919192,166,8.3,90,736,7.2,53439.0,59738.0
